Date,City,Population_Millions,PM2_5,AQI,AQI_Category,Respiratory_Admissions_per_100k,Respiratory_Admissions_EstCases,Cardiovascular_Admissions_per_100k,Cardiovascular_Admissions_EstCases,Asthma_ER_Visits_per_100k,Asthma_ER_Visits_EstCases,Mortality_per_100k,Mortality_EstCases,Health_Risk_Index,City Code
21-03-2020,Jaipur,3.9,117,290,Poor,2.962,116,3.911,153,1.742,68,0.347,14,36.2,RJ004
22-03-2020,Jaipur,3.9,107.9,259,Poor,2.087,81,3.347,131,1.926,75,0.353,14,33.4,RJ004
23-03-2020,Jaipur,3.9,120.6,500,Severe,2.827,110,3.434,134,1.956,76,0.372,15,36.5,RJ004
24-03-2020,Jaipur,3.9,111.1,270,Poor,2.684,105,3.612,141,1.686,66,0.329,13,33.9,RJ004
25-03-2020,Jaipur,3.9,131.4,309,Very Poor,2.71,106,3.952,154,1.907,74,0.39,15,37.6,RJ004
26-03-2020,Jaipur,3.9,105.4,250,Poor,2.704,105,3.194,125,1.672,65,0.361,14,34,RJ004
27-03-2020,Jaipur,3.9,105.8,252,Poor,2.679,104,3.368,131,1.818,71,0.296,12,32.8,RJ004
28-03-2020,Jaipur,3.9,107.2,256,Poor,2.35,92,3.67,143,1.806,70,0.346,14,34.1,RJ004
29-03-2020,Jaipur,3.9,99.7,231,Poor,2.387,93,3.314,129,1.745,68,0.304,12,31.8,RJ004
30-03-2020,Jaipur,3.9,115.1,283,Poor,2.543,99,3.545,138,1.817,71,0.323,13,33.7,RJ004
31-03-2020,Jaipur,3.9,105.2,249,Poor,2.238,87,3.375,132,1.73,67,0.328,13,32.2,RJ004
01-04-2020,Jaipur,3.9,113.8,279,Poor,2.61,102,3.609,141,1.857,72,0.343,13,34.9,RJ004
02-04-2020,Jaipur,3.9,116,286,Poor,2.724,106,3.254,127,1.95,76,0.352,14,35.2,RJ004
03-04-2020,Jaipur,3.9,107.6,258,Poor,2.758,108,3.539,138,1.893,74,0.334,13,35,RJ004
04-04-2020,Jaipur,3.9,108.6,261,Poor,2.595,101,3.58,140,1.799,70,0.317,12,33.6,RJ004
05-04-2020,Jaipur,3.9,84.4,181,Moderate,2.345,91,3.491,136,1.538,60,0.306,12,31.2,RJ004
06-04-2020,Jaipur,3.9,91.5,203,Poor,2.525,98,3.283,128,1.78,69,0.297,12,32.1,RJ004
07-04-2020,Jaipur,3.9,113.3,277,Poor,2.596,101,3.807,148,1.863,73,0.386,15,36.7,RJ004
08-04-2020,Jaipur,3.9,122.3,302,Very Poor,2.784,109,3.103,121,1.862,73,0.377,15,35.5,RJ004
09-04-2020,Jaipur,3.9,68.8,128,Moderate,2.37,92,3.146,123,1.723,67,0.282,11,30.6,RJ004
10-04-2020,Jaipur,3.9,90.3,500,Severe,2.618,102,3.88,151,1.868,73,0.306,12,34.3,RJ004
11-04-2020,Jaipur,3.9,99.5,230,Poor,2.494,97,3.437,134,1.962,77,0.355,14,35,RJ004
12-04-2020,Jaipur,3.9,85,183,Moderate,2.649,103,3.584,140,1.916,75,0.307,12,34,RJ004
13-04-2020,Jaipur,3.9,85.6,185,Moderate,2.488,97,3.398,133,1.715,67,0.318,12,32.6,RJ004
14-04-2020,Jaipur,3.9,106,252,Poor,2.477,97,3.826,149,2.065,81,0.345,13,35.9,RJ004
15-04-2020,Jaipur,3.9,123.3,303,Very Poor,2.611,102,3.515,137,1.873,73,0.371,14,35.7,RJ004
16-04-2020,Jaipur,3.9,65.8,117,Moderate,2.464,96,3.306,129,1.643,64,0.261,10,30.1,RJ004
17-04-2020,Jaipur,3.9,95.1,215,Poor,2.319,90,3.587,140,1.96,76,0.317,12,33.6,RJ004
18-04-2020,Jaipur,3.9,104.9,248,Poor,2.543,99,3.777,147,1.727,67,0.327,13,33.9,RJ004
19-04-2020,Jaipur,3.9,109.7,265,Poor,2.755,107,3.098,121,1.912,75,0.358,14,35,RJ004
20-04-2020,Jaipur,3.9,102.2,239,Poor,2.628,102,3.552,139,1.942,76,0.33,13,34.7,RJ004
21-04-2020,Jaipur,3.9,124.8,304,Very Poor,2.488,97,3.381,132,1.888,74,0.387,15,35.6,RJ004
22-04-2020,Jaipur,3.9,97.1,222,Poor,2.569,100,3.407,133,1.766,69,0.325,13,33.3,RJ004
23-04-2020,Jaipur,3.9,117.2,290,Poor,2.418,94,3.41,133,2.046,80,0.347,14,34.8,RJ004
24-04-2020,Jaipur,3.9,86,186,Moderate,2.491,97,2.91,113,1.723,67,0.283,11,30.5,RJ004
25-04-2020,Jaipur,3.9,96.9,221,Poor,2.729,106,3.635,142,1.749,68,0.332,13,34.4,RJ004
26-04-2020,Jaipur,3.9,76.6,154,Moderate,2.426,95,3.054,119,1.575,61,0.291,11,30.2,RJ004
27-04-2020,Jaipur,3.9,109.9,266,Poor,2.414,94,3.47,135,1.787,70,0.33,13,33.2,RJ004
28-04-2020,Jaipur,3.9,93.5,210,Poor,2.474,96,3.378,132,1.727,67,0.271,11,31,RJ004
29-04-2020,Jaipur,3.9,100.8,234,Poor,2.571,100,3.274,128,1.72,67,0.334,13,33.1,RJ004
30-04-2020,Jaipur,3.9,90,200,Moderate,2.647,103,3.512,137,1.917,75,0.325,13,34.4,RJ004
01-05-2020,Jaipur,3.9,104,245,Poor,2.725,106,3.379,132,1.754,68,0.31,12,33.2,RJ004
02-05-2020,Jaipur,3.9,100.8,234,Poor,2.375,93,3.29,128,1.997,78,0.33,13,33.7,RJ004
03-05-2020,Jaipur,3.9,78.6,161,Moderate,2.378,93,3.035,118,1.89,74,0.304,12,31.8,RJ004
04-05-2020,Jaipur,3.9,79.3,163,Moderate,2.486,97,3.144,123,1.813,71,0.272,11,31,RJ004
05-05-2020,Jaipur,3.9,93.5,210,Poor,2.412,94,3.487,136,1.734,68,0.273,11,31.2,RJ004
06-05-2020,Jaipur,3.9,104.1,246,Poor,2.635,103,3.04,119,1.763,69,0.354,14,33.7,RJ004
07-05-2020,Jaipur,3.9,123,303,Very Poor,2.447,95,3.912,153,1.993,78,0.332,13,35.3,RJ004
08-05-2020,Jaipur,3.9,98.1,225,Poor,2.566,100,3.393,132,1.796,70,0.32,12,33.2,RJ004
09-05-2020,Jaipur,3.9,109,262,Poor,2.745,107,3.299,129,1.869,73,0.349,14,34.9,RJ004
10-05-2020,Jaipur,3.9,67.3,123,Moderate,2.376,93,3.386,132,1.77,69,0.261,10,30.6,RJ004
11-05-2020,Jaipur,3.9,124.6,304,Very Poor,2.7,105,3.473,135,1.785,70,0.417,16,37,RJ004
12-05-2020,Jaipur,3.9,102.1,239,Poor,2.677,104,3.628,142,1.804,70,0.326,13,34.3,RJ004
13-05-2020,Jaipur,3.9,91.5,203,Poor,2.426,95,3.174,124,1.754,68,0.314,12,32,RJ004
14-05-2020,Jaipur,3.9,89.5,198,Moderate,2.574,100,3.179,124,1.763,69,0.295,11,31.9,RJ004
15-05-2020,Jaipur,3.9,74.4,147,Moderate,2.4,94,3.422,133,1.768,69,0.282,11,31.4,RJ004
16-05-2020,Jaipur,3.9,78.7,161,Moderate,2.294,89,3.565,139,1.941,76,0.29,11,32.5,RJ004
17-05-2020,Jaipur,3.9,121.8,302,Very Poor,2.8,109,3.589,140,1.892,74,0.358,14,36,RJ004
18-05-2020,Jaipur,3.9,75.7,151,Moderate,2.613,102,3.357,131,1.751,68,0.263,10,31.2,RJ004
19-05-2020,Jaipur,3.9,75.2,149,Moderate,2.576,100,3.143,123,1.585,62,0.255,10,29.7,RJ004
20-05-2020,Jaipur,3.9,79.8,165,Moderate,2.563,100,3.228,126,1.714,67,0.273,11,31,RJ004
21-05-2020,Jaipur,3.9,71.8,138,Moderate,2.464,96,3.162,123,1.807,70,0.299,12,31.8,RJ004
22-05-2020,Jaipur,3.9,90.8,500,Severe,2.543,99,3.65,142,1.785,70,0.272,11,32.1,RJ004
23-05-2020,Jaipur,3.9,107.7,258,Poor,2.564,100,3.763,147,2.04,80,0.367,14,36.7,RJ004
24-05-2020,Jaipur,3.9,80.6,168,Moderate,2.339,91,3.439,134,1.644,64,0.318,12,31.9,RJ004
25-05-2020,Jaipur,3.9,68.3,126,Moderate,2.079,81,3.669,143,1.67,65,0.266,10,30,RJ004
26-05-2020,Jaipur,3.9,94.5,213,Poor,2.272,89,3.532,138,1.629,64,0.339,13,32.5,RJ004
27-05-2020,Jaipur,3.9,88.9,196,Moderate,2.481,97,3.617,141,1.861,73,0.3,12,33.1,RJ004
28-05-2020,Jaipur,3.9,105.5,250,Poor,2.37,92,3.417,133,1.708,67,0.323,13,32.4,RJ004
29-05-2020,Jaipur,3.9,82.2,173,Moderate,2.505,98,3.312,129,1.726,67,0.277,11,31.2,RJ004
30-05-2020,Jaipur,3.9,85.1,183,Moderate,2.717,106,3.326,130,1.933,75,0.287,11,33.1,RJ004
31-05-2020,Jaipur,3.9,86.7,189,Moderate,1.99,78,3.177,124,1.797,70,0.306,12,30.6,RJ004
01-06-2020,Jaipur,3.9,90.3,500,Severe,2.341,91,3.295,128,1.669,65,0.302,12,31.2,RJ004
02-06-2020,Jaipur,3.9,82.6,175,Moderate,2.767,108,3.411,133,1.492,58,0.282,11,31.3,RJ004
03-06-2020,Jaipur,3.9,79.9,166,Moderate,2.554,100,3.212,125,1.591,62,0.265,10,30.1,RJ004
04-06-2020,Jaipur,3.9,59.2,99,Satisfactory,2.313,90,3.338,130,1.652,64,0.231,9,28.8,RJ004
05-06-2020,Jaipur,3.9,79.4,164,Moderate,2.352,92,3.181,124,1.787,70,0.262,10,30.2,RJ004
06-06-2020,Jaipur,3.9,99.5,230,Poor,2.623,102,3.269,127,1.792,70,0.305,12,32.6,RJ004
07-06-2020,Jaipur,3.9,101.5,237,Poor,2.694,105,3.444,134,1.677,65,0.39,15,35.5,RJ004
08-06-2020,Jaipur,3.9,80.5,168,Moderate,2.25,88,2.926,114,1.674,65,0.305,12,30.3,RJ004
09-06-2020,Jaipur,3.9,108.4,260,Poor,2.813,110,3.702,144,1.815,71,0.364,14,36.2,RJ004
10-06-2020,Jaipur,3.9,87.2,190,Moderate,2.529,99,3.511,137,1.859,73,0.299,12,33,RJ004
11-06-2020,Jaipur,3.9,66.4,119,Moderate,2.497,97,3.425,134,1.726,67,0.247,10,30.4,RJ004
12-06-2020,Jaipur,3.9,61.3,102,Moderate,2.483,97,3.385,132,1.645,64,0.231,9,29.4,RJ004
13-06-2020,Jaipur,3.9,106.6,254,Poor,2.62,102,3.444,134,1.951,76,0.342,13,34.9,RJ004
14-06-2020,Jaipur,3.9,81.3,170,Moderate,2.504,98,3.388,132,1.748,68,0.285,11,31.7,RJ004
15-06-2020,Jaipur,3.9,67.9,125,Moderate,2.445,95,3.349,131,1.753,68,0.263,10,30.7,RJ004
16-06-2020,Jaipur,3.9,51.2,85,Satisfactory,2.241,87,2.913,114,1.62,63,0.23,9,27.5,RJ004
17-06-2020,Jaipur,3.9,80.6,168,Moderate,2.53,99,3.375,132,1.745,68,0.281,11,31.6,RJ004
18-06-2020,Jaipur,3.9,93.2,209,Poor,2.462,96,3.322,130,1.764,69,0.276,11,31.2,RJ004
19-06-2020,Jaipur,3.9,75.6,151,Moderate,2.41,94,3.677,143,1.877,73,0.265,10,31.9,RJ004
20-06-2020,Jaipur,3.9,69.9,131,Moderate,2.605,102,3.244,127,1.7,66,0.264,10,30.8,RJ004
21-06-2020,Jaipur,3.9,77.8,158,Moderate,2.416,94,3.296,129,1.655,65,0.3,12,31.3,RJ004
22-06-2020,Jaipur,3.9,106.1,253,Poor,2.633,103,3.211,125,1.691,66,0.322,13,32.7,RJ004
23-06-2020,Jaipur,3.9,64.2,112,Moderate,2.328,91,3.178,124,1.756,68,0.28,11,30.6,RJ004
24-06-2020,Jaipur,3.9,76.1,153,Moderate,2.36,92,2.892,113,1.671,65,0.277,11,29.6,RJ004
25-06-2020,Jaipur,3.9,105.3,250,Poor,2.862,112,3.847,150,1.854,72,0.307,12,34.9,RJ004
26-06-2020,Jaipur,3.9,93.9,211,Poor,2.285,89,3.521,137,1.932,75,0.303,12,32.7,RJ004
27-06-2020,Jaipur,3.9,88.8,196,Moderate,2.486,97,3.302,129,1.801,70,0.313,12,32.6,RJ004
28-06-2020,Jaipur,3.9,75.7,151,Moderate,2.237,87,3.411,133,1.735,68,0.288,11,31,RJ004
29-06-2020,Jaipur,3.9,86.4,188,Moderate,2.651,103,3.17,124,1.782,70,0.281,11,31.7,RJ004
30-06-2020,Jaipur,3.9,77.3,157,Moderate,2.41,94,3.283,128,1.707,67,0.309,12,31.8,RJ004
01-07-2020,Jaipur,3.9,72.1,139,Moderate,2.325,91,3.074,120,1.628,63,0.283,11,29.9,RJ004
02-07-2020,Jaipur,3.9,68.6,127,Moderate,2.114,82,2.975,116,1.697,66,0.29,11,29.6,RJ004
03-07-2020,Jaipur,3.9,98.1,225,Poor,2.766,108,3.581,140,1.7,66,0.322,13,33.9,RJ004
04-07-2020,Jaipur,3.9,84.7,182,Moderate,2.261,88,3.335,130,1.689,66,0.317,12,31.6,RJ004
05-07-2020,Jaipur,3.9,90.6,500,Severe,2.56,100,3.034,118,1.561,61,0.297,12,30.7,RJ004
06-07-2020,Jaipur,3.9,87.9,193,Moderate,2.612,102,3.204,125,1.65,64,0.313,12,32.1,RJ004
07-07-2020,Jaipur,3.9,92.5,206,Poor,2.823,110,3.661,143,1.83,71,0.294,11,33.9,RJ004
08-07-2020,Jaipur,3.9,81.4,171,Moderate,2.359,92,3.194,125,1.77,69,0.313,12,31.9,RJ004
09-07-2020,Jaipur,3.9,77.8,158,Moderate,2.297,90,3.445,134,1.763,69,0.244,10,29.9,RJ004
10-07-2020,Jaipur,3.9,72.5,140,Moderate,2.333,91,3.149,123,1.364,53,0.3,12,29.5,RJ004
11-07-2020,Jaipur,3.9,63,108,Moderate,2.264,88,3.296,129,1.632,64,0.232,9,28.5,RJ004
12-07-2020,Jaipur,3.9,67.6,124,Moderate,2.102,82,3.374,132,1.75,68,0.232,9,28.7,RJ004
13-07-2020,Jaipur,3.9,79.6,164,Moderate,2.669,104,3.198,125,1.775,69,0.264,10,31.2,RJ004
14-07-2020,Jaipur,3.9,60,100,Satisfactory,2.274,89,3.208,125,1.603,63,0.256,10,29,RJ004
15-07-2020,Jaipur,3.9,63.5,110,Moderate,2.327,91,3.311,129,1.691,66,0.264,10,30.1,RJ004
16-07-2020,Jaipur,3.9,101.9,238,Poor,2.643,103,3.326,130,1.701,66,0.335,13,33.4,RJ004
17-07-2020,Jaipur,3.9,88.9,196,Moderate,2.685,105,3.334,130,1.849,72,0.288,11,32.7,RJ004
18-07-2020,Jaipur,3.9,78.2,160,Moderate,2.255,88,3.135,122,1.67,65,0.281,11,29.9,RJ004
19-07-2020,Jaipur,3.9,121.4,301,Very Poor,2.71,106,3.568,139,1.816,71,0.354,14,35.3,RJ004
20-07-2020,Jaipur,3.9,59.3,99,Satisfactory,2.159,84,3.439,134,1.603,63,0.252,10,29,RJ004
21-07-2020,Jaipur,3.9,100.9,235,Poor,2.593,101,3.198,125,1.737,68,0.329,13,33,RJ004
22-07-2020,Jaipur,3.9,83.7,178,Moderate,2.494,97,3.209,125,1.599,62,0.289,11,30.8,RJ004
23-07-2020,Jaipur,3.9,97.9,225,Poor,2.454,96,3.003,117,1.767,69,0.32,12,32,RJ004
24-07-2020,Jaipur,3.9,87.2,190,Moderate,2.504,98,3.472,135,1.767,69,0.273,11,31.6,RJ004
25-07-2020,Jaipur,3.9,55.9,93,Satisfactory,2.347,92,2.905,113,1.668,65,0.263,10,29.1,RJ004
26-07-2020,Jaipur,3.9,87.1,190,Moderate,2.457,96,3.469,135,1.786,70,0.308,12,32.6,RJ004
27-07-2020,Jaipur,3.9,90.9,500,Severe,2.458,96,3.503,137,2.009,78,0.308,12,33.7,RJ004
28-07-2020,Jaipur,3.9,50.9,85,Satisfactory,2.101,82,3.364,131,1.595,62,0.229,9,27.9,RJ004
29-07-2020,Jaipur,3.9,116.5,288,Poor,2.454,96,3.598,140,2.065,81,0.337,13,35.1,RJ004
30-07-2020,Jaipur,3.9,90.7,500,Severe,2.396,93,3.079,120,1.78,69,0.3,12,31.4,RJ004
31-07-2020,Jaipur,3.9,96.5,220,Poor,2.366,92,3.389,132,1.858,72,0.335,13,33.4,RJ004
01-08-2020,Jaipur,3.9,67.4,123,Moderate,2.288,89,3.308,129,1.648,64,0.249,10,29.2,RJ004
02-08-2020,Jaipur,3.9,96.9,221,Poor,2.509,98,3.527,138,1.828,71,0.29,11,32.5,RJ004
03-08-2020,Jaipur,3.9,103.3,243,Poor,2.568,100,3.569,139,1.881,73,0.31,12,33.7,RJ004
04-08-2020,Jaipur,3.9,90.1,500,Severe,2.568,100,3.296,129,1.858,72,0.316,12,33.2,RJ004
05-08-2020,Jaipur,3.9,86,186,Moderate,2.487,97,3.34,130,1.561,61,0.301,12,31.2,RJ004
06-08-2020,Jaipur,3.9,72.1,139,Moderate,2.41,94,3.273,128,1.638,64,0.284,11,30.6,RJ004
07-08-2020,Jaipur,3.9,82.9,176,Moderate,2.526,99,3.092,121,1.616,63,0.277,11,30.3,RJ004
08-08-2020,Jaipur,3.9,78.3,160,Moderate,2.291,89,3.131,122,1.485,58,0.282,11,29.2,RJ004
09-08-2020,Jaipur,3.9,95.5,216,Poor,2.387,93,3.396,132,1.838,72,0.328,13,33.2,RJ004
10-08-2020,Jaipur,3.9,73.1,142,Moderate,2.344,91,3.132,122,1.643,64,0.262,10,29.5,RJ004
11-08-2020,Jaipur,3.9,95.6,217,Poor,2.408,94,3.112,121,1.716,67,0.343,13,32.6,RJ004
12-08-2020,Jaipur,3.9,73.5,144,Moderate,2.147,84,2.999,117,1.691,66,0.288,11,29.7,RJ004
13-08-2020,Jaipur,3.9,82.7,175,Moderate,2.531,99,3.485,136,1.79,70,0.284,11,32.1,RJ004
14-08-2020,Jaipur,3.9,96.7,220,Poor,2.368,92,3.489,136,1.845,72,0.343,13,33.8,RJ004
15-08-2020,Jaipur,3.9,75.9,152,Moderate,2.674,104,3.341,130,1.625,63,0.271,11,31.1,RJ004
16-08-2020,Jaipur,3.9,97.5,223,Poor,2.549,99,3.354,131,1.802,70,0.291,11,32.2,RJ004
17-08-2020,Jaipur,3.9,96.1,218,Poor,2.289,89,3.294,128,1.876,73,0.313,12,32.3,RJ004
18-08-2020,Jaipur,3.9,83.1,176,Moderate,2.546,99,2.943,115,1.517,59,0.282,11,29.8,RJ004
19-08-2020,Jaipur,3.9,106,252,Poor,2.574,100,3.588,140,1.729,67,0.334,13,33.8,RJ004
20-08-2020,Jaipur,3.9,88.9,196,Moderate,2.522,98,3.294,128,1.737,68,0.321,13,32.7,RJ004
21-08-2020,Jaipur,3.9,105.3,250,Poor,2.489,97,3.59,140,1.663,65,0.329,13,33.1,RJ004
22-08-2020,Jaipur,3.9,116.3,287,Poor,2.479,97,3.321,130,1.768,69,0.34,13,33.4,RJ004
23-08-2020,Jaipur,3.9,84.2,180,Moderate,2.239,87,3.685,144,1.858,72,0.293,11,32.3,RJ004
24-08-2020,Jaipur,3.9,98.4,226,Poor,2.334,91,3.464,135,1.817,71,0.335,13,33.3,RJ004
25-08-2020,Jaipur,3.9,78.2,160,Moderate,2.224,87,3.299,129,1.691,66,0.266,10,29.8,RJ004
26-08-2020,Jaipur,3.9,72.1,139,Moderate,2.341,91,3.091,121,1.568,61,0.243,9,28.4,RJ004
27-08-2020,Jaipur,3.9,85.5,185,Moderate,2.453,96,3.393,132,1.686,66,0.283,11,31.2,RJ004
28-08-2020,Jaipur,3.9,67.2,122,Moderate,2.148,84,3.39,132,1.509,59,0.257,10,28.6,RJ004
29-08-2020,Jaipur,3.9,74.1,146,Moderate,2.533,99,2.859,111,1.646,64,0.274,11,29.9,RJ004
30-08-2020,Jaipur,3.9,98.5,227,Poor,2.55,99,3.398,133,1.602,62,0.309,12,32,RJ004
31-08-2020,Jaipur,3.9,81.1,170,Moderate,2.793,109,3.314,129,1.842,72,0.277,11,32.6,RJ004
01-09-2020,Jaipur,3.9,100.7,234,Poor,2.479,97,3.53,138,1.707,67,0.302,12,32.3,RJ004
02-09-2020,Jaipur,3.9,94.3,212,Poor,2.843,111,3.062,119,1.664,65,0.293,11,31.9,RJ004
03-09-2020,Jaipur,3.9,119.1,297,Poor,2.759,108,3.703,144,1.888,74,0.383,15,37,RJ004
04-09-2020,Jaipur,3.9,98.2,226,Poor,2.23,87,3.576,139,1.836,72,0.308,12,32.4,RJ004
05-09-2020,Jaipur,3.9,107.7,258,Poor,2.394,93,3.635,142,1.85,72,0.301,12,32.9,RJ004
06-09-2020,Jaipur,3.9,96.6,220,Poor,2.567,100,3.281,128,1.859,73,0.301,12,32.7,RJ004
07-09-2020,Jaipur,3.9,95.3,216,Poor,2.249,88,3.639,142,1.69,66,0.331,13,32.7,RJ004
08-09-2020,Jaipur,3.9,109,262,Poor,2.446,95,3.311,129,1.861,73,0.327,13,33.2,RJ004
09-09-2020,Jaipur,3.9,101.4,237,Poor,2.301,90,3.005,117,1.811,71,0.321,13,31.8,RJ004
10-09-2020,Jaipur,3.9,94.3,212,Poor,2.828,110,3.468,135,1.818,71,0.314,12,34.1,RJ004
11-09-2020,Jaipur,3.9,94.4,213,Poor,2.672,104,3.392,132,1.821,71,0.307,12,33.2,RJ004
12-09-2020,Jaipur,3.9,99.8,231,Poor,2.484,97,3.684,144,1.891,74,0.302,12,33.4,RJ004
13-09-2020,Jaipur,3.9,80.9,169,Moderate,2.658,104,3.13,122,1.908,74,0.28,11,32.2,RJ004
14-09-2020,Jaipur,3.9,80.4,167,Moderate,2.618,102,3.265,127,1.692,66,0.278,11,31.3,RJ004
15-09-2020,Jaipur,3.9,114.5,281,Poor,2.821,110,3.417,133,1.75,68,0.348,14,34.8,RJ004
16-09-2020,Jaipur,3.9,121.6,301,Very Poor,2.566,100,3.718,145,1.853,72,0.411,16,37.2,RJ004
17-09-2020,Jaipur,3.9,77.6,158,Moderate,2.375,93,3.104,121,1.657,65,0.27,11,29.8,RJ004
18-09-2020,Jaipur,3.9,81.9,172,Moderate,2.282,89,3.597,140,1.781,69,0.317,12,32.7,RJ004
19-09-2020,Jaipur,3.9,110.8,269,Poor,2.577,101,3.336,130,1.929,75,0.319,12,33.7,RJ004
20-09-2020,Jaipur,3.9,101.3,236,Poor,2.42,94,3.349,131,1.836,72,0.31,12,32.6,RJ004
21-09-2020,Jaipur,3.9,103.8,245,Poor,2.392,93,3.462,135,1.837,72,0.307,12,32.6,RJ004
22-09-2020,Jaipur,3.9,107.5,257,Poor,2.752,107,3.261,127,1.805,70,0.318,12,33.5,RJ004
23-09-2020,Jaipur,3.9,89.7,199,Moderate,2.583,101,3.46,135,1.75,68,0.324,13,33.4,RJ004
24-09-2020,Jaipur,3.9,98.9,228,Poor,2.397,93,3.482,136,1.661,65,0.318,12,32.3,RJ004
25-09-2020,Jaipur,3.9,97.9,225,Poor,2.669,104,3.296,129,1.781,69,0.284,11,32.1,RJ004
26-09-2020,Jaipur,3.9,80.5,168,Moderate,2.48,97,3.392,132,1.726,67,0.271,11,31.1,RJ004
27-09-2020,Jaipur,3.9,99.3,229,Poor,2.485,97,3.494,136,1.906,74,0.274,11,32.2,RJ004
28-09-2020,Jaipur,3.9,114.1,280,Poor,2.863,112,3.627,141,1.703,66,0.344,13,35,RJ004
29-09-2020,Jaipur,3.9,89.4,198,Moderate,2.526,99,3.603,141,1.785,70,0.299,12,32.8,RJ004
30-09-2020,Jaipur,3.9,97.4,223,Poor,2.792,109,3.506,137,1.979,77,0.309,12,34.6,RJ004
01-10-2020,Jaipur,3.9,98.4,226,Poor,2.614,102,3.525,137,1.82,71,0.34,13,34.4,RJ004
02-10-2020,Jaipur,3.9,90.9,500,Severe,2.586,101,3.163,123,1.738,68,0.285,11,31.4,RJ004
03-10-2020,Jaipur,3.9,106.3,253,Poor,2.405,94,3.147,123,1.907,74,0.337,13,33.3,RJ004
04-10-2020,Jaipur,3.9,85,183,Moderate,2.376,93,3.246,127,1.731,67,0.279,11,30.7,RJ004
05-10-2020,Jaipur,3.9,117.1,290,Poor,2.86,112,3.592,140,1.762,69,0.376,15,36.2,RJ004
06-10-2020,Jaipur,3.9,106.2,253,Poor,2.749,107,3.552,139,1.825,71,0.299,12,33.6,RJ004
07-10-2020,Jaipur,3.9,81.6,171,Moderate,2.388,93,2.834,111,1.782,70,0.277,11,30.1,RJ004
08-10-2020,Jaipur,3.9,123.6,303,Very Poor,2.449,96,3.585,140,1.677,65,0.41,16,35.7,RJ004
09-10-2020,Jaipur,3.9,99.6,230,Poor,2.787,109,3.663,143,1.757,69,0.309,12,33.9,RJ004
10-10-2020,Jaipur,3.9,85.7,185,Moderate,2.619,102,3.816,149,1.598,62,0.269,10,31.7,RJ004
11-10-2020,Jaipur,3.9,114.8,282,Poor,2.437,95,3.814,149,1.871,73,0.354,14,35.2,RJ004
12-10-2020,Jaipur,3.9,105.4,250,Poor,2.39,93,3.353,131,1.892,74,0.358,14,34.3,RJ004
13-10-2020,Jaipur,3.9,69.7,131,Moderate,2.642,103,3.167,124,1.635,64,0.275,11,30.8,RJ004
14-10-2020,Jaipur,3.9,89.7,199,Moderate,2.407,94,3.481,136,1.697,66,0.306,12,32.1,RJ004
15-10-2020,Jaipur,3.9,102.6,241,Poor,2.476,97,3.614,141,1.73,67,0.304,12,32.6,RJ004
16-10-2020,Jaipur,3.9,64.2,112,Moderate,2.257,88,3.473,135,1.555,61,0.268,10,29.7,RJ004
17-10-2020,Jaipur,3.9,100,232,Poor,2.591,101,3.557,139,1.869,73,0.308,12,33.6,RJ004
18-10-2020,Jaipur,3.9,101.4,237,Poor,2.331,91,3.188,124,1.868,73,0.307,12,32,RJ004
19-10-2020,Jaipur,3.9,80.4,167,Moderate,2.469,96,3.056,119,1.878,73,0.257,10,30.6,RJ004
20-10-2020,Jaipur,3.9,103.6,244,Poor,2.34,91,3.754,146,1.872,73,0.318,12,33.6,RJ004
21-10-2020,Jaipur,3.9,99.7,231,Poor,2.322,91,3.398,133,1.906,74,0.293,11,32.1,RJ004
22-10-2020,Jaipur,3.9,80.9,169,Moderate,2.237,87,3.143,123,1.597,62,0.274,11,29.3,RJ004
23-10-2020,Jaipur,3.9,114.5,281,Poor,2.407,94,3.271,128,1.848,72,0.343,13,33.5,RJ004
24-10-2020,Jaipur,3.9,113.5,278,Poor,2.723,106,3.39,132,1.737,68,0.371,14,35.1,RJ004
25-10-2020,Jaipur,3.9,95.8,217,Poor,2.624,102,3.738,146,1.752,68,0.28,11,32.6,RJ004
26-10-2020,Jaipur,3.9,97.5,223,Poor,2.499,97,3.371,131,1.727,67,0.315,12,32.5,RJ004
27-10-2020,Jaipur,3.9,112.3,274,Poor,2.505,98,3.649,142,1.897,74,0.353,14,35.1,RJ004
28-10-2020,Jaipur,3.9,97.9,225,Poor,2.735,107,3.495,136,1.784,70,0.301,12,33.3,RJ004
29-10-2020,Jaipur,3.9,70.7,134,Moderate,2.485,97,3.275,128,1.72,67,0.259,10,30.4,RJ004
30-10-2020,Jaipur,3.9,109.2,263,Poor,2.403,94,3.069,120,1.979,77,0.367,14,34.5,RJ004
31-10-2020,Jaipur,3.9,88.8,196,Moderate,2.53,99,3.546,138,1.777,69,0.28,11,32.1,RJ004
01-11-2020,Jaipur,3.9,95.7,217,Poor,2.559,100,3.259,127,1.772,69,0.344,13,33.6,RJ004
02-11-2020,Jaipur,3.9,125.2,304,Very Poor,2.79,109,3.212,125,1.953,76,0.381,15,36.2,RJ004
03-11-2020,Jaipur,3.9,100.2,232,Poor,2.957,115,3.054,119,2.001,78,0.354,14,35.7,RJ004
04-11-2020,Jaipur,3.9,102.6,241,Poor,2.426,95,3.569,139,1.726,67,0.338,13,33.5,RJ004
